0,1,2,3,4,5,6,7,8,labels
-325.56897778881864,-7.052402213180389,-2.8443807688840623,0.19794072503690793,-1.2458910876298255,-1.480921210845907,-0.04202453567187433,0.3230292112282446,0.2822492517775489,0
14.290080110429983,-16.36358875675151,-6.893894907195018,-3.405688369108425,-0.9082963966397805,-4.132962455547591,1.1084480147347,-1.711670135719422,-0.3344204208377846,0
-415.54877383227677,-4.861528097275421,-1.9354937753819481,1.0614970442803673,-2.483997826305028,-3.4636410881027926,6.754652142236242,-0.598384435978582,-0.27569730359004774,0
-315.5764663043738,-7.3356393679425,-2.97018256647967,0.0870468846241272,-1.2950602113547216,-1.6600782702657515,-0.0807207152222424,0.2982203992211599,0.4317922454263586,0
-425.4061773992607,-4.058879837776262,-1.4158274556196144,1.6990377910993137,1.2637935661294282,3.722286010352658,2.120591718389065,1.8389284981463698,2.9748983930313893,0
-395.5314931682453,-5.3660213599712705,-2.090950526240723,0.9622377347974441,-2.063828622752364,-3.07670375590619,7.968442203327847,1.30289519722354,-0.8965622285597868,0
-125.6301260962686,-12.49780609561745,-5.207107047567508,-1.8823703693944902,-0.6873726911692257,-2.4783865265043055,1.7992830004220002,-1.5201520757193288,-0.3510433214339803,0
1173.9287673346587,-47.640749874761234,-20.230162005391993,-15.067495546570132,3.5760381582219614,-6.938393817805994,-0.49774605318436826,-1.3781446276101554,1.2675676959515008,0
-425.529028763708,-4.178430673226866,-1.643949004944691,1.1524401275715686,-0.9278635310451675,0.5050165806859432,-4.371584412929281,-1.3335288639269847,-0.5924885199065562,0
64.45029067966271,-17.21848579763837,-7.095985751316695,-3.3574352896038064,3.2393514532936463,2.8052116017508304,1.6426408572726938,-1.7595355513126893,1.4607165859418685,0
7.249652247569837,76.83806839413992,36.06176616666703,-10.172034012027765,-1.2290068425838017,-9.05307314461939,-0.915387096481823,-0.19646674961196295,0.26162212213424724,1
-425.52029311221185,-4.306321019574983,-1.6753034476091557,1.2105534206063944,-1.235602659335244,-0.5165939765680873,0.3123890372583154,-0.5917250884667622,-0.523252112832768,0
-425.39914889826235,-4.013662227740748,-1.467167224013106,1.5319329610287407,1.2792196849753625,3.846945319146112,2.552102261062009,-1.827064316377538,-0.32178576948975973,0
-395.56306620622223,-5.121442297739784,-2.0346917004611957,0.8584319736790353,-1.5040040427832588,-1.0114733308595019,-2.950631207595511,0.3805072252423063,0.5541250074110037,0
-95.41310987609208,-12.5384984440902,-5.010626908744349,-1.5529225464364624,4.86063696291342,7.470331036681865,-0.9448133147144947,-1.20243603407601,-0.8162496751474111,0
-415.61404622055335,-4.602146333060073,-1.8696357503992358,0.8547901142891853,-2.534319272793523,-2.2699649929288843,-7.117400943960921,0.10141737107712488,-0.5183834586981622,0
-295.58334417848056,-7.9048580667543975,-3.2236289866183747,-0.12054863762714958,-1.3509977394068453,-2.0156791140821544,0.8059880082253685,-0.20485818703271366,0.6514676580162932,0
-425.4267835184449,-3.980075989961345,-1.4181989715367047,1.552214108859719,1.1137544676732367,3.8293225001075215,-1.543480812420764,1.0486176386129933,0.8808589335244725,0
1083.9726235544213,-45.174679547562654,-19.170195467192546,-14.121153176575099,3.5471419834092863,-6.160699264847665,-0.09839054793266284,-1.7099843099154888,1.2506691607919844,0
-145.61565382103197,-11.940629710578921,-4.962701600331925,-1.6543862712651285,-0.5828732421414509,-2.1159206614080954,1.9760906853843685,-1.5842659808666224,-0.22077784712692486,0
344.02137692036433,-35.807269714582574,-8.807610163117742,-6.38572226034699,3.03126116405291,-0.17376784962511652,0.7759454320451543,2.3794578256697925,-0.7286899974370137,1
-425.3862801523121,-3.9961093878152685,-1.3463245142562474,1.7830675595744792,1.7325243255253049,4.5376617603857445,1.9554385150974845,3.031230560294711,2.8741370799459376,0
-425.50372480027386,-4.248816491230984,-1.608924011527181,1.3216803680324387,-0.7735349525206968,0.3227699987967625,-0.27225200026335594,0.8232944846097948,0.5837785330434093,0
-305.29631648552373,-6.950362671247975,-2.4563778363000752,0.9509878163543646,4.648714986813347,8.281583343763366,5.248274032707152,4.657715017307212,1.577468321506972,1
-395.47355339820643,-4.958288083451964,-1.8762092661133085,1.108416761489987,0.07887215962008015,1.4932034753323655,0.60527151637733,0.7406068225255615,-0.30926320247236355,0
-425.5016292577981,-4.246799715495279,-1.6111758956975273,1.3131498674577975,-0.7647457462047582,0.3245034629289666,-0.025331316558398206,0.5984092512446461,0.2592927386330251,0
-425.52734589010237,-4.184709982560531,-1.65036632196067,1.1549130120739126,-0.9135332357810306,0.5102070612707855,-4.0538820123045705,-1.5859438065765963,-0.46523737137850757,0
-264.4178633237418,38.99248894254255,-9.405702204628582,-0.49151994613120226,-2.4021371667660882,-3.9940788388552364,-6.820564863202842,-1.8269990661248525,0.5478340090809689,0
