windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Hall,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-Office,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Hall,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-Office,sensorElTime-OutsideDoor,sensorElTime-WorkArea,labels
42.0,4.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.4047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.760000000000001,29.59,0.0,0.0,0.0,0.0,1421.116988,1417.942296,86400.0,876.100742,86400.0,23.302693,0.0,184.35028,86400.0,192.689926,86400.0,1
854.0,1.0,5.0,6.0,5.0,7.0,0.7219280948873623,0.3208430913348946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.200000000000006,0.0,7.15,0.0,0.0,0.0,9247.155111,9240.622034,86400.0,2388.299788,86400.0,0.0,2389.952016,452.934955,86400.0,4175.605081,86400.0,0
70.0,6.0,6.0,6.0,6.0,6.0,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,1151.312396,919.609943,86400.0,455.924707,86400.0,74.14337,0.0,248.234817,86400.0,340.612995,86400.0,3
44.0,0.0,6.0,6.0,5.0,6.0,0.7219280948873623,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880000000000001,27.47000000000001,0.0,0.0,0.0,0.0,1387.922242,1384.74755,86400.0,842.905996,86400.0,0.0,0.517358,151.155534,86400.0,159.49518,86400.0,1
1634.0,1.0,5.0,7.0,6.0,6.0,1.825605199016944,0.9908200734394124,4.0,0.0,0.0,0.0,0.0,2.17,0.0,12.18,8.34,11.660000000000002,0.0,0.0,0.0,2851.754742,2823.322891,86400.0,7.431798,86400.0,3.14152,0.0,11.045608,86400.0,3058.77989,86400.0,1
42.0,0.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,27.410000000000004,0.0,0.0,0.0,0.0,1387.981369,1384.806677,86400.0,842.965123,86400.0,0.059127,0.0,151.214661,86400.0,159.554307,86400.0,1
1014.0,0.0,6.0,6.0,7.0,7.0,0.6500224216483541,0.5670611439842209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.510000000000005,0.0,5.840000000000001,0.0,0.0,0.0,8481.380832,8474.847755,86400.0,1622.525509,86400.0,0.063313,1624.177737,0.0,86400.0,3409.830802,86400.0,0
307.0,2.0,6.0,6.0,7.0,7.0,0.9931136320912464,0.4560260586319218,0.0,0.0,0.0,0.0,0.0,1.2900000000000005,0.0,14.09,0.0,18.97,0.0,0.0,0.0,3598.700065,3597.338293,86400.0,306.862973,86400.0,3.398101,309.237593,0.0,86400.0,5229.588001,86400.0,0
72.0,2.0,6.0,6.0,6.0,6.0,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,6353.826673,2076.526572,86400.0,441.193476,86400.0,111.814781,0.0,444.476642,86400.0,5983.489085,86400.0,4
650.0,2.0,6.0,6.0,5.0,7.0,1.6200144696078678,0.0846153846153846,2.0,0.0,0.0,0.0,0.0,2.45,0.0,18.860000000000003,6.310000000000001,6.730000000000001,0.0,0.0,0.0,7502.785279,7496.252202,86400.0,643.929956,86400.0,0.0,645.582184,1.844047,86400.0,2431.235249,86400.0,0
31.0,1.0,5.0,5.0,6.0,6.0,1.8294732983598407,0.6451612903225806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.050000000000001,15.03,7.230000000000001,0.0,5.040000000000001,0.0,1252.531286,1249.356594,86400.0,707.51504,86400.0,2.081103,0.0,15.764578,86400.0,24.104224,86400.0,1
1193.0,0.0,7.0,6.0,7.0,7.0,0.783776947484701,0.451802179379715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72000000000001,0.0,7.63,0.0,0.0,0.0,17819.541837,1422.251654,86400.0,1909.940571,86400.0,0.059549,1914.316091,0.0,86400.0,4178.93076,86400.0,0
34.0,7.0,5.0,5.0,5.0,6.0,0.6500224216483541,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.890000000000001,28.460000000000008,0.0,0.0,0.0,0.0,2562.169509,2558.083886,86400.0,43.895812,86400.0,0.0,7.188216,48.197804,86400.0,2803.967596,86400.0,1
99.0,5.0,6.0,7.0,6.0,6.0,1.0529815751302696,0.7575757575757576,3.0,0.0,0.0,0.0,0.0,2.41,0.0,6.830000000000001,25.110000000000003,0.0,0.0,0.0,0.0,2981.960494,2953.528643,86400.0,48.81993,86400.0,12.975145,0.0,141.25136,86400.0,3188.985642,86400.0,1
121.0,1.0,5.0,5.0,0.0,0.0,1.3382689280764646,0.6033057851239669,3.0,0.0,20.280000000000005,5.080000000000001,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0,0.0,116.374059,86400.0,86400.0,86400.0,18.637114,86400.0,4385.477673,86400.0,86400.0,86400.0,2
57.0,2.0,6.0,6.0,6.0,6.0,0.4689955935892812,0.3859649122807017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7600000000000007,30.59,0.0,0.0,0.0,0.0,1444.689871,1441.515179,86400.0,899.673625,86400.0,46.875576,0.0,207.923163,86400.0,216.262809,86400.0,1
62.0,1.0,6.0,6.0,6.0,6.0,0.3533593350214213,0.4677419354838709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3400000000000003,32.010000000000005,0.0,0.0,0.0,0.0,1458.232775,1455.058083,86400.0,913.216529,86400.0,8.208362,0.0,221.466067,86400.0,229.805713,86400.0,1
76.0,0.0,6.0,0.0,6.0,6.0,0.4689955935892812,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2300000000000004,31.120000000000005,0.0,0.0,0.0,0.0,158.228824,154.768725,86400.0,86400.0,86400.0,0.03486,0.0,144.929528,86400.0,86400.0,86400.0,3
98.0,5.0,6.0,6.0,5.0,7.0,1.5546097612655665,0.4591836734693877,2.0,0.0,0.0,0.0,0.0,2.17,0.0,6.57,21.47000000000001,4.14,0.0,0.0,0.0,6907.991464,6901.458387,86400.0,49.136141,86400.0,0.0,50.788369,31.914992,86400.0,1836.441434,86400.0,0
57.0,0.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,27.31000000000001,0.0,0.0,0.0,0.0,1893.776465,1890.601773,86400.0,1348.760219,86400.0,0.028993,0.0,657.009757,86400.0,665.349403,86400.0,1
74.0,1.0,1.0,6.0,6.0,6.0,0.7219280948873623,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0600000000000005,27.290000000000006,0.0,0.0,0.0,0.0,320.516659,94.710824,86400.0,86.646014,86400.0,7.299713,0.0,89.575106,86400.0,86400.0,86400.0,3
168.0,1.0,6.0,6.0,7.0,7.0,1.6894822670191825,0.3154761904761904,0.0,0.0,0.0,0.0,0.0,2.2300000000000004,0.0,11.14,16.890000000000004,4.09,0.0,0.0,0.0,3405.065193,3403.703421,86400.0,113.228101,86400.0,0.917893,115.602721,0.0,86400.0,5035.953129,86400.0,0
45.0,0.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,27.430000000000003,0.0,0.0,0.0,0.0,479.914135,254.1083,86400.0,246.04349,86400.0,6.000415,0.0,248.972582,86400.0,86400.0,86400.0,3
34.0,2.0,7.0,5.0,6.0,6.0,0.5665095065529053,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,29.37,0.0,0.0,0.0,0.0,6094.445568,1817.145467,86400.0,181.812371,86400.0,27.651276,0.0,185.095537,86400.0,5724.10798,86400.0,4
89.0,7.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4719101123595505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8900000000000015,28.460000000000004,0.0,0.0,0.0,0.0,312.965841,310.083975,86400.0,34414.108943,86400.0,34.075891,0.0,301.15152,86400.0,42058.664103,86400.0,3
152.0,3.0,6.0,5.0,0.0,0.0,1.7015751242470365,0.0657894736842105,1.0,0.0,14.06,4.860000000000001,0.0,0.0,0.0,12.9,0.0,2.53,0.0,0.0,0.0,0.0,145.320151,86400.0,193.301301,86400.0,51.611856,158.63866,149.501148,86400.0,516.271022,86400.0,2
789.0,2.0,6.0,6.0,5.0,7.0,0.7219280948873623,0.4157160963244613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.760000000000005,0.0,6.59,0.0,0.0,0.0,8563.176,8556.642923,86400.0,1704.320677,86400.0,0.0,1705.972905,15.489322,86400.0,3491.62597,86400.0,0
74.0,1.0,6.0,6.0,6.0,6.0,0.8118475207241325,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.660000000000001,28.12,2.5700000000000003,0.0,0.0,0.0,976.534097,744.831644,86400.0,281.146408,86400.0,39.192849,0.0,73.456518,86400.0,165.834696,86400.0,3
67.0,0.0,6.0,0.0,7.0,7.0,1.6822511116953256,0.417910447761194,0.0,0.0,0.0,1.03,0.0,2.2300000000000004,0.0,9.78,17.1,4.21,0.0,0.0,0.0,197.679386,2.709002,86400.0,17.285239,86400.0,0.054421,39.296713,0.0,86400.0,86400.0,86400.0,3
119.0,2.0,5.0,5.0,0.0,0.0,0.8812908992306927,0.6890756302521008,0.0,0.0,23.69,0.0,0.0,0.0,0.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,135.110287,86400.0,86400.0,86400.0,3.369175,86400.0,4404.213901,86400.0,86400.0,86400.0,2
69.0,0.0,6.0,1.0,6.0,6.0,0.6500224216483541,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,29.0,0.0,0.0,0.0,0.0,332.394158,106.588323,86400.0,98.523513,86400.0,0.043993,0.0,101.452605,86400.0,86400.0,86400.0,3
170.0,1.0,7.0,5.0,6.0,6.0,1.198892336661554,0.888235294117647,1.0,0.0,0.0,0.0,0.0,2.5200000000000005,0.0,10.720000000000002,21.11,0.0,0.0,0.0,0.0,6080.111866,1802.811765,86400.0,167.478669,86400.0,13.317574,0.0,170.761835,86400.0,5709.774278,86400.0,4
62.0,3.0,6.0,0.0,6.0,6.0,0.5665095065529053,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5200000000000005,29.830000000000005,0.0,0.0,0.0,0.0,169.362198,166.480332,86400.0,34270.5053,86400.0,7.892943,0.0,157.547877,86400.0,41915.06046,86400.0,3
458.0,1.0,5.0,5.0,7.0,7.0,1.0,0.5087336244541485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.090000000000003,0.0,16.26,0.0,0.0,0.0,10620.218099,10613.685022,86400.0,3761.362776,86400.0,0.203394,3763.015004,0.0,86400.0,5548.668069,86400.0,0
97.0,3.0,0.0,5.0,0.0,0.0,0.0,0.6082474226804123,0.0,0.0,34.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.391103,86400.0,86400.0,86400.0,122.955691,86400.0,4561.494717,86400.0,86400.0,86400.0,2
